#t	reg 1	reg 2	reg 3	reg 4	reg 5	reg 6	reg 7	reg 8	reg 9	reg 10	reg 11	reg 12	reg 13	reg 14	reg 15	reg 16	reg 17	reg 18	reg 19	reg 20	reg 21	reg 22	reg 23	reg 24	reg 25	reg 26	reg 27	reg 28	reg 29	reg 30	reg 31	reg 32	reg 33	reg 34	reg 35	reg 36	reg 37	reg 38	reg 39	reg 40	reg 41	reg 42	reg 43	reg 44	reg 45	reg 46	reg 47	reg 48	reg 49	reg 50	reg 51	reg 52	reg 53	reg 54	reg 55	reg 56	reg 57	reg 58	reg 59	reg 60	reg 61	reg 62	reg 63	reg 64	reg 65	reg 66	reg 67	reg 68	reg 69	reg 70	reg 71	reg 72	reg 73	reg 74	reg 75	reg 76	reg 77	reg 78	reg 79	reg 80	reg 81	reg 82	reg 83	reg 84	reg 85	reg 86	reg 87	reg 88	reg 89	reg 90	reg 91	reg 92	reg 93	reg 94	reg 95	reg 96	reg 97	reg 98	reg 99	reg 100	
89.4755	-65.0235	31.8145	33.7799	-53.0911	-28.9664	-30.3455	-24.8476	-145.846	-123.506	-2.81885	18.889	44.2091	0.317011	-78.2346	-54.2452	-80.2081	-23.6011	-48.6544	-45.1039	-58.8043	63.0119	7.35846	38.1725	-0.210965	60.2277	0.542669	76.1874	2.77618	-39.7884	-59.1077	-4.45955	-18.1647	-2.5019	-33.2254	-6.68946	-31.2906	99.1656	-47.4767	-22.4045	-40.5023	-88.5246	-1.41559	-66.1065	-55.2228	-41.7899	22.4457	-12.1592	-106.627	-33.8138	-26.9808	-32.9557	-42.9033	-74.0546	-128.782	-121.67	15.4412	-3.81197	-37.403	-26.6513	-20.0484	-73.4292	-23.2447	47.3157	17.1632	35.493	-25.6211	16.4795	-22.3295	30.8073	28.506	10.3012	-27.9497	53.1766	77.3516	13.1612	38.1154	123.613	20.184	78.1297	119.355	36.2451	31.8898	-73.0341	-71.167	-61.6577	-67.9455	-16.2751	22.6014	4.16078	-10.6795	-91.206	-86.6213	-114.74	19.7553	-43.3043	-27.4327	6.49793	-35.4346	58.6974	-41.68	
90.2088	-64.5249	32.0282	32.7683	-50.2354	-28.4366	-31.6702	-24.523	-144.577	-124.299	-2.02578	17.1965	44.5421	-3.39469	-80.1897	-50.4714	-82.6566	-27.9246	-48.4048	-46.9339	-61.1729	57.094	6.79709	38.3817	1.33617	62.7841	0.669627	75.2559	1.56568	-39.2445	-65.2279	-12.0336	-22.23	-5.11328	-35.4865	-10.2489	-34.0564	98.0297	-49.4272	-24.9769	-41.3497	-84.7818	-2.747	-72.4201	-55.5582	-45.4536	23.1789	-13.6272	-108.656	-34.6345	-28.6421	-34.5117	-40.8424	-73.3704	-129.606	-123.318	15.5698	-4.18425	-36.5474	-28.469	-21.8782	-74.8074	-24.0772	40.9997	16.4455	34.7088	-27.9767	14.5273	-22.8016	28.1336	26.2761	7.44937	-25.1924	53.2469	76.4453	12.6236	34.9185	126.502	19.465	77.8422	116.623	33.6592	30.6737	-74.966	-72.6084	-63.0514	-66.3604	-18.1579	20.9338	4.65247	-10.8638	-90.3144	-84.848	-114.587	17.6894	-42.2821	-27.5177	6.08487	-33.7554	57.8556	-41.131	
90.9421	-64.2321	32.2864	31.8267	-47.9476	-28.1038	-32.7688	-24.3731	-143.085	-124.646	-0.979	15.6664	44.9657	-6.24726	-81.9129	-47.0693	-85.1516	-31.7706	-47.8784	-48.2246	-63.5849	51.7208	6.32605	38.6211	2.74156	65.3924	0.738559	74.1508	0.635039	-39.1038	-70.5526	-19.1509	-26.1465	-7.77614	-37.3096	-13.4131	-36.8115	96.9646	-51.3446	-27.1568	-42.0297	-81.0348	-3.54518	-77.9574	-55.641	-48.6725	23.9874	-14.7368	-110.455	-35.3318	-29.988	-35.7454	-39.0803	-72.874	-130.434	-124.763	15.9444	-4.43194	-35.5074	-30.2007	-23.3486	-76.2861	-24.7688	35.2731	15.7575	34.0824	-30.1126	12.7407	-23.0706	25.6814	24.283	4.89469	-22.8062	53.1122	75.764	11.9471	31.9364	129.179	18.8986	77.6301	114.274	31.3918	29.3201	-76.4482	-74.1568	-64.2913	-65.0955	-19.6566	19.6042	4.98957	-10.7362	-89.3421	-83.0752	-114.337	16.1671	-41.5592	-27.615	5.64517	-32.5218	57.249	-40.8354	
91.6755	-64.0854	32.5838	30.9718	-46.1214	-27.923	-33.6796	-24.3518	-141.368	-124.607	0.226007	14.2844	45.4041	-8.41639	-83.4501	-44.0171	-87.6477	-35.2114	-47.1687	-49.0823	-66.0247	46.8189	5.93972	38.8485	4.01936	67.9371	0.773044	72.9561	-0.0756804	-39.2581	-75.1749	-25.7904	-29.8624	-10.4236	-38.7799	-16.2273	-39.5291	95.9795	-53.1735	-29.0006	-42.5765	-77.3956	-3.95605	-82.7938	-55.5298	-51.476	24.8383	-15.5413	-112.059	-35.9185	-31.0839	-36.7193	-37.5518	-72.5029	-131.226	-126.033	16.4842	-4.57975	-34.3581	-31.8235	-24.5342	-77.7764	-25.331	30.0923	15.1081	33.5888	-32.0628	11.1283	-23.1916	23.3811	22.4926	2.56109	-20.7264	52.8368	75.2465	11.1942	29.1744	131.624	18.4393	77.4622	112.185	29.331	27.872	-77.5616	-75.7737	-65.4215	-64.0905	-20.8313	18.5489	5.21916	-10.3588	-88.2744	-81.3142	-113.96	15.0663	-41.065	-27.715	5.19944	-31.6388	56.8491	-40.7251	
92.4088	-64.0418	32.9111	30.2091	-44.6718	-27.8572	-34.4344	-24.422	-139.446	-124.238	1.52151	13.0348	45.8126	-10.0443	-84.8363	-41.2887	-90.1124	-38.3107	-46.3459	-49.5981	-68.4795	42.3274	5.62623	39.0396	5.17893	70.3473	0.788336	71.7254	-0.613319	-39.6195	-79.1782	-31.9488	-33.3513	-13.0126	-39.9623	-18.7299	-42.1845	95.0779	-54.88	-30.5573	-43.0153	-73.9275	-4.08672	-86.9988	-55.2693	-53.8987	25.7062	-16.0897	-113.492	-36.4065	-31.9824	-37.4822	-36.2084	-72.2121	-131.964	-127.148	17.1283	-4.64691	-33.1493	-33.3272	-25.4921	-79.2199	-25.7761	25.4131	14.5026	33.2048	-33.8487	9.68846	-23.2018	21.189	20.8746	0.399736	-18.8981	52.469	74.8459	10.4054	26.6261	133.831	18.0538	77.3159	110.273	27.4004	26.3604	-78.3747	-77.427	-66.4682	-63.2928	-21.7367	17.7172	5.37503	-9.78241	-87.1098	-79.5743	-113.444	14.2908	-40.7444	-27.8112	4.76235	-31.0315	56.6238	-40.7502	
93.1422	-64.0703	33.258	29.5377	-43.5302	-27.8767	-35.0593	-24.5543	-137.351	-123.59	2.8593	11.9026	46.1661	-11.2456	-86.0975	-38.8564	-92.5228	-41.1228	-45.462	-49.8477	-70.9376	38.1957	5.37197	39.1821	6.2273	72.5829	0.793974	70.4923	-1.01498	-40.1189	-82.6364	-37.6357	-36.6024	-15.5164	-40.9066	-20.955	-44.7567	94.2597	-56.4462	-31.8688	-43.3651	-70.6623	-4.01596	-90.6364	-54.8934	-55.9765	26.5709	-16.4257	-114.774	-36.8066	-32.7254	-38.0729	-35.013	-71.9693	-132.636	-128.126	17.832	-4.64867	-31.9142	-34.7094	-26.2662	-80.5798	-26.1166	21.1923	13.9435	32.9102	-35.4847	8.41362	-23.1268	19.0785	19.4029	-1.62081	-17.2761	52.0443	74.5259	9.60649	24.2795	135.802	17.7184	77.1755	108.479	25.5497	24.8086	-78.9447	-79.0905	-67.4462	-62.6588	-22.4209	17.0675	5.48111	-9.0499	-85.8558	-77.8635	-112.788	13.7648	-40.5545	-27.8988	4.34352	-30.6403	56.5415	-40.8731	
93.8755	-64.1483	33.6145	28.9517	-42.6409	-27.9577	-35.5761	-24.7261	-135.118	-122.712	4.20495	10.8734	46.4519	-12.1122	-87.2537	-36.6928	-94.8628	-43.6926	-44.5553	-49.8929	-73.3878	34.3816	5.16395	39.2706	7.17046	74.6243	0.795624	69.2771	-1.3102	-40.7028	-85.6151	-42.8694	-39.6156	-17.919	-41.6525	-22.9328	-47.2297	93.5223	-57.8641	-32.9711	-43.6407	-67.6115	-3.8018	-93.7654	-54.4281	-57.7442	27.4173	-16.587	-115.921	-37.1285	-33.3465	-38.5229	-33.9374	-71.7518	-133.236	-128.982	18.5626	-4.59732	-30.6743	-35.9723	-26.8906	-81.8341	-26.3641	17.3882	13.4312	32.6878	-36.9814	7.29291	-22.9842	17.0343	18.0558	-3.52105	-15.8235	51.5884	74.2597	8.81389	22.1202	137.545	17.4163	77.0303	106.768	23.7474	23.2336	-79.3193	-80.7428	-68.3638	-62.1525	-22.9251	16.5655	5.5541	-8.19768	-84.5254	-76.1886	-112.002	13.4293	-40.4618	-27.9749	3.94872	-30.4181	56.5726	-41.0659	
94.6089	-19.7684	74.6739	77.5751	-84.3642	12.3916	-52.2174	22.1218	-173.478	-161.414	-30.1311	44.108	9.71168	-60.4786	-137.906	-64.615	-144.759	-88.7972	-93.9127	-88.9918	-119.081	-1.28913	49.6921	76.9978	-41.0705	33.6153	41.179	111.37	-38.3315	-82.0271	-146.108	-97.4487	-96.392	-72.0162	-85.4232	17.1918	-99.7541	86.8852	-22.51	8.45765	-0.541354	-102.634	-52.6645	-143.746	-108.361	-111.341	70.0896	-72.8133	-72.3585	-62.148	-79.384	-85.3607	-84.1255	-27.4727	-93.7778	-82.8103	49.047	-26.9005	-77.1748	-84.6625	14.3164	-130.408	13.7498	61.701	32.3433	-25.1274	-84.899	49.4883	-62.8955	-33.3122	57.7061	-54.3095	-47.336	100.971	124.046	55.4908	-22.9793	104.212	-34.5473	124.767	66.3864	-23.9678	-14.5092	-132.332	-131.958	-106.79	-102.786	4.59673	-28.3051	46.2625	-47.952	-119.644	-120.839	-159.705	-24.1209	7.80088	17.2968	47.4645	12.8808	100.091	8.05961	
95.3422	14.1325	96.6212	113.849	-96.4511	45.0397	-57.4607	58.789	-214.202	-196.954	-49.4706	64.8263	-7.05855	-103.062	-186.511	-65.2321	-192.509	-141.317	-135.046	-126.248	-168.438	-31.3505	81.3935	108.614	-71.7127	3.48862	68.6643	145.402	-56.173	-107.998	-217.641	-148.707	-150.003	-119.759	-115.398	46.5686	-144.081	90.9021	-12.7447	37.8191	26.234	-119.834	-89.4279	-187.608	-148.942	-157.98	105.696	-119.601	-40.7359	-83.0469	-122.26	-120.851	-122.265	3.59964	-77.7942	-49.2026	59.3189	-42.1252	-114.717	-108.494	45.1096	-164.251	37.1724	97.2846	46.8529	-70.837	-123.994	79.6707	-88.9372	-74.5274	78.3691	-92.398	-66.3453	140.134	163.908	94.6456	-47.34	97.0256	-69.899	160.102	46.7908	-70.1126	-45.5492	-190.071	-181.905	-125.864	-127.019	12.2345	-55.2705	80.2736	-73.6435	-146.387	-157.711	-204.072	-50.011	47.5716	51.6157	86.9968	43.8026	131.466	50.7496	
96.0756	39.3349	105.172	138.71	-90.8718	70.4539	-56.2205	87.5312	-253.789	-227.751	-57.8493	75.7535	-9.97273	-137.599	-229.344	-51.7364	-234.871	-193.373	-167.214	-158.917	-215.68	-55.854	103.339	134.393	-89.2647	-15.1887	86.9721	172.57	-60.9767	-123.423	-288.219	-197.243	-197.962	-160.385	-135.883	67.1175	-179.351	99.8686	-17.8065	57.4155	43.3188	-125.864	-114.457	-226.424	-178.513	-197.721	133.264	-158.492	-19.0147	-99.7795	-158.021	-147.429	-149.972	23.9148	-76.374	-26.8101	59.3179	-51.5249	-143.55	-118.076	66.7701	-189.783	49.294	124.46	57.8401	-104.528	-155.72	99.4847	-105.363	-106.577	87.3712	-119.337	-78.794	169.968	193.921	125.694	-60.7102	105.821	-90.1887	186.872	42.7787	-108.647	-66.6918	-243.787	-225.218	-132.417	-140.013	9.33953	-70.0188	106.519	-88.5723	-167.52	-186.713	-243.331	-67.2989	79.7536	77.1016	120.045	65.277	151.039	85.0858	
