7.18189e-017	1.19327e-014	9.25075e-016	-4.85471e-014	3.6793e-014	1.36881e-014	-1.14779e-014	7.04345e-014	-8.03259e-015	-5.36291e-014	-3.08621e-014	-4.77968e-014	4.6799e-014	-1.58852e-014	6.76329e-015	-3.62701e-014	-2.8129e-014	7.36121e-014	2.15104e-014	-1.36043e-013	6.33652e-014	5.97148e-014	-1.61826e-014	-5.92016e-015	-9.19258e-015	4.86815e-014	-4.78225e-014	6.93461e-014	4.83218e-015	3.80244e-014	-6.30674e-014	-8.95329e-015	-3.6934e-014	1.04988e-013	-4.08486e-014	-5.9293e-014	6.0303e-014	3.78734e-014	-1.33519e-014	-8.83004e-015	4.90366e-014	-3.7055e-014	8.22803e-014	-2.70543e-014	3.78912e-015	-1.01927e-013	7.41551e-014	-6.97531e-014	1.53924e-014	-5.7319e-014	3.12078e-014	3.23015e-014	-1.41454e-014	5.90134e-015	-1.70414e-015	1.01007e-014	1.64923e-015	6.6926e-014	-9.3247e-014	1.8657e-014	3.0892e-014	-4.29802e-016	-5.76922e-014	-3.72446e-015	2.20389e-014	4.22856e-014	-1.32751e-014	3.77499e-014	-1.53753e-013	5.0447e-014	-1.77738e-014	7.74073e-014	-6.32276e-014	7.58431e-015	-2.34765e-014	5.13141e-014	-9.76356e-014	6.89255e-014	-1.45084e-015	-1.01745e-013	1.096e-014	-1.34228e-014	1.17217e-013	-4.47658e-014	4.4226e-014	1.0151e-014	-8.72074e-015	5.25027e-016	1.63898e-014	2.65742e-014	1.91716e-015	-3.58531e-014	7.83306e-014	-9.35816e-014	-3.13149e-016	1.91993e-014	-7.02403e-015	-2.41176e-014	4.74791e-014	-4.03704e-014	
1.19327e-014	2.80294e-012	1.54385e-013	-1.14253e-011	8.54665e-012	3.11938e-012	-2.74126e-012	1.69992e-011	-1.29929e-012	-1.22591e-011	-7.22241e-012	-1.13543e-011	1.08841e-011	-3.73326e-012	1.60819e-012	-8.58137e-012	-6.74626e-012	1.72054e-011	5.11026e-012	-3.19867e-011	1.4398e-011	1.36624e-011	-4.01499e-012	-1.49703e-012	-2.26881e-012	1.12678e-011	-1.14631e-011	1.6076e-011	1.10486e-012	9.07146e-012	-1.48015e-011	-2.14383e-012	-8.789e-012	2.45621e-011	-9.67954e-012	-1.3985e-011	1.39862e-011	8.87781e-012	-3.06031e-012	-1.97409e-012	1.1742e-011	-8.4875e-012	1.94805e-011	-6.03739e-012	1.19252e-012	-2.37006e-011	1.75638e-011	-1.62598e-011	3.72323e-012	-1.33599e-011	7.38206e-012	7.68225e-012	-3.13096e-012	1.61382e-012	-2.87235e-013	2.42031e-012	4.53145e-013	1.59134e-011	-2.1692e-011	4.46249e-012	7.36393e-012	5.48168e-014	-1.36329e-011	-9.5829e-013	5.12803e-012	9.88028e-012	-3.10581e-012	8.99401e-012	-3.60897e-011	1.16355e-011	-4.42424e-012	1.82183e-011	-1.4839e-011	1.6029e-012	-5.7164e-012	1.17608e-011	-2.31634e-011	1.59173e-011	-6.36006e-013	-2.42885e-011	2.06858e-012	-3.67661e-012	2.73548e-011	-1.05648e-011	1.02628e-011	2.3877e-012	-1.97954e-012	9.64924e-014	3.79379e-012	6.34185e-012	8.32598e-013	-7.97945e-012	1.88326e-011	-2.17352e-011	-4.80116e-014	4.45091e-012	-1.73593e-012	-5.69876e-012	1.10809e-011	-9.50695e-012	
9.25075e-016	1.54385e-013	6.79205e-014	-6.27588e-013	2.47487e-013	3.41114e-013	-9.17922e-014	8.51734e-013	2.50621e-013	-6.8145e-013	-6.18103e-013	-7.58155e-013	3.72543e-013	1.10223e-015	1.32274e-014	-4.36079e-013	-5.36345e-013	8.09844e-013	6.11871e-013	-1.65455e-012	1.88888e-013	1.03144e-012	3.76656e-014	-1.67214e-013	-1.56838e-013	5.79282e-013	-4.04007e-013	6.59108e-013	3.66443e-013	5.10963e-013	-6.28376e-013	-4.04855e-013	-5.24779e-013	1.17814e-012	-4.85629e-014	-9.60763e-013	4.98685e-013	7.56231e-013	7.76568e-016	-1.69317e-013	5.99662e-013	-2.35748e-013	9.11752e-013	4.41495e-014	-5.24991e-014	-1.27696e-012	5.0374e-013	-5.47803e-013	-1.14339e-013	-6.63463e-013	1.44784e-013	5.66272e-013	-2.58522e-014	2.52723e-014	2.30401e-014	1.33898e-013	7.24009e-014	8.78164e-013	-8.81528e-013	-1.73544e-013	4.91569e-013	1.45636e-013	-7.3405e-013	-3.1966e-013	2.57656e-013	6.4599e-013	2.20493e-014	4.27615e-013	-1.80509e-012	-5.75112e-014	-1.35729e-014	8.9858e-013	-4.58739e-013	-1.90075e-013	-2.81735e-013	5.38973e-013	-1.04617e-012	4.19269e-013	2.79782e-013	-1.34383e-012	-3.6012e-013	-1.64317e-013	1.41177e-012	-5.28903e-014	3.64347e-013	3.27252e-013	-6.68934e-014	-2.7411e-014	2.13765e-013	4.15043e-013	1.52973e-013	-4.28528e-013	8.81075e-013	-8.12664e-013	-4.14532e-013	2.48749e-013	-5.80807e-015	-3.50619e-013	4.98395e-013	-3.06776e-013	
-4.85471e-014	-1.14253e-011	-6.27588e-013	4.65778e-011	-3.48497e-011	-1.27002e-011	1.11802e-011	-6.92903e-011	5.27794e-012	4.99401e-011	2.94169e-011	4.62807e-011	-4.43683e-011	1.52331e-011	-6.5616e-012	3.4981e-011	2.74962e-011	-7.0131e-011	-2.08123e-011	1.30384e-010	-5.87169e-011	-5.56429e-011	1.63885e-011	6.10927e-012	9.2503e-012	-4.59271e-011	4.67457e-011	-6.55287e-011	-4.47758e-012	-3.69797e-011	6.03333e-011	8.72833e-012	3.5827e-011	-1.00123e-010	3.94825e-011	5.70013e-011	-5.70213e-011	-3.61628e-011	1.24778e-011	8.0405e-012	-4.78697e-011	3.45938e-011	-7.94262e-011	2.46229e-011	-4.8881e-012	9.65995e-011	-7.16285e-011	6.62917e-011	-1.51996e-011	5.44592e-011	-3.01098e-011	-3.13083e-011	1.27629e-011	-6.59204e-012	1.16014e-012	-9.86959e-012	-1.84669e-012	-6.48701e-011	8.84248e-011	-1.8221e-011	-3.00126e-011	-2.24903e-013	5.55618e-011	3.90452e-012	-2.09013e-011	-4.02683e-011	1.26718e-011	-3.66667e-011	1.47111e-010	-4.74618e-011	1.8062e-011	-7.42553e-011	6.04964e-011	-6.54741e-012	2.33168e-011	-4.79378e-011	9.44492e-011	-6.48966e-011	2.62359e-012	9.90182e-011	-8.43175e-012	1.50165e-011	-1.11482e-010	4.30909e-011	-4.18433e-011	-9.71344e-012	8.06642e-012	-3.98904e-013	-1.54611e-011	-2.58441e-011	-3.39488e-012	3.25033e-011	-7.6795e-011	8.8593e-011	1.66084e-013	-1.81396e-011	7.08245e-012	2.32335e-011	-4.51739e-011	3.87685e-011	
3.6793e-014	8.54665e-012	2.47487e-013	-3.48497e-011	2.70244e-011	8.82722e-012	-8.59605e-012	5.20186e-011	-5.43808e-012	-3.74124e-011	-2.10916e-011	-3.40351e-011	3.41532e-011	-1.22537e-011	5.21555e-012	-2.62973e-011	-1.98478e-011	5.30498e-011	1.4184e-011	-9.79604e-011	4.65803e-011	4.05579e-011	-1.32653e-011	-4.19749e-012	-6.75523e-012	3.45783e-011	-3.58375e-011	5.00124e-011	2.08632e-012	2.75722e-011	-4.58962e-011	-5.33705e-012	-2.6598e-011	7.56455e-011	-3.15083e-011	-4.18409e-011	4.38342e-011	2.59419e-011	-1.00527e-011	-5.79526e-012	3.59323e-011	-2.68912e-011	6.00421e-011	-2.00756e-011	4.06577e-012	-7.24502e-011	5.54592e-011	-5.10627e-011	1.26592e-011	-4.10707e-011	2.35933e-011	2.27986e-011	-1.02098e-011	5.12814e-012	-1.05187e-012	7.36897e-012	1.1655e-012	4.84586e-011	-6.74974e-011	1.53449e-011	2.20596e-011	-4.63262e-013	-4.15934e-011	-1.80515e-012	1.57511e-011	2.97206e-011	-1.02827e-011	2.76673e-011	-1.10802e-010	3.84567e-011	-1.43948e-011	5.59539e-011	-4.67287e-011	6.10725e-012	-1.75263e-011	3.64015e-011	-7.15451e-011	5.05171e-011	-3.17827e-012	-7.39292e-011	8.40818e-012	-1.12446e-011	8.38159e-011	-3.44003e-011	3.21734e-011	6.44619e-012	-6.22611e-012	4.47332e-013	1.15618e-011	1.90236e-011	1.97399e-012	-2.4484e-011	5.7969e-011	-6.79157e-011	1.57695e-012	1.35713e-011	-5.64134e-012	-1.72242e-011	3.42797e-011	-2.9894e-011	
1.36881e-014	3.11938e-012	3.41114e-013	-1.27002e-011	8.82722e-012	3.9824e-012	-2.87128e-012	1.87254e-011	-4.76129e-013	-1.36809e-011	-8.72009e-012	-1.30399e-011	1.14338e-011	-3.52277e-012	1.56034e-012	-9.44699e-012	-8.00862e-012	1.87388e-011	6.69053e-012	-3.5287e-011	1.41547e-011	1.60672e-011	-3.69494e-012	-1.91127e-012	-2.62579e-012	1.24053e-011	-1.20823e-011	1.72072e-011	2.16609e-012	1.01386e-011	-1.5927e-011	-3.24546e-012	-9.90941e-012	2.68081e-011	-9.31845e-012	-1.61328e-011	1.4732e-011	1.07036e-011	-2.89735e-012	-2.37412e-012	1.29416e-011	-8.7513e-012	2.11882e-011	-5.56037e-012	9.64909e-013	-2.62816e-011	1.81448e-011	-1.70419e-011	3.18112e-012	-1.46417e-011	7.42181e-012	8.98837e-012	-3.03472e-012	1.60986e-012	-2.14136e-013	2.69301e-012	6.50655e-013	1.77276e-011	-2.31962e-011	3.69417e-012	8.46547e-012	4.91152e-013	-1.5148e-011	-1.85643e-012	5.63194e-012	1.12965e-011	-2.86972e-012	9.81545e-012	-3.96219e-011	1.08267e-011	-4.22774e-012	1.99843e-011	-1.54488e-011	9.26732e-013	-6.25782e-012	1.27407e-011	-2.50753e-011	1.63228e-011	2.35549e-013	-2.70649e-011	8.64557e-013	-3.98181e-012	3.01864e-011	-1.01703e-011	1.0802e-011	3.26451e-012	-2.07729e-012	-1.60799e-015	4.23555e-012	7.27257e-012	1.27949e-012	-8.84118e-012	2.04943e-011	-2.30477e-011	-1.30697e-012	4.96303e-012	-1.66755e-012	-6.44454e-012	1.19855e-011	-9.91954e-012	
-1.14779e-014	-2.74126e-012	-9.17922e-014	1.11802e-011	-8.59605e-012	-2.87128e-012	2.74424e-012	-1.66949e-011	1.59827e-012	1.1969e-011	6.82409e-012	1.09658e-011	-1.08787e-011	3.87179e-012	-1.65316e-012	8.42892e-012	6.42553e-012	-1.69672e-011	-4.64897e-012	3.13905e-011	-1.47272e-011	-1.30538e-011	4.19884e-012	1.38134e-012	2.18524e-012	-1.10647e-011	1.14488e-011	-1.59568e-011	-7.52869e-013	-8.85849e-012	1.46641e-011	1.79854e-012	8.55245e-012	-2.42034e-011	9.97343e-012	1.34806e-011	-1.39665e-011	-8.39408e-012	3.1685e-012	1.86775e-012	-1.153e-011	8.53844e-012	-1.92259e-011	6.30432e-012	-1.29792e-012	2.32087e-011	-1.76681e-011	1.62671e-011	-3.97805e-012	1.31437e-011	-7.49707e-012	-7.36148e-012	3.21598e-012	-1.64648e-012	3.14812e-013	-2.36823e-012	-3.93071e-013	-1.55593e-011	2.154e-011	-4.80904e-012	-7.10877e-012	9.35059e-014	1.33405e-011	6.64828e-013	-5.0405e-012	-9.55779e-012	3.24184e-012	-8.86489e-012	3.54831e-011	-1.2116e-011	4.57349e-012	-1.79172e-011	1.48818e-011	-1.8644e-012	5.63051e-012	-1.16197e-011	2.29031e-011	-1.60478e-011	9.54856e-013	2.37474e-011	-2.51558e-012	3.64232e-012	-2.68368e-011	1.0885e-011	-1.02515e-011	-2.12248e-012	1.97847e-012	-1.32684e-013	-3.70477e-012	-6.12789e-012	-6.9547e-013	7.81053e-012	-1.85865e-011	2.16486e-011	-3.90726e-013	-4.34873e-012	1.79068e-012	5.53894e-012	-1.09571e-011	9.52867e-012	
7.04345e-014	1.69992e-011	8.51734e-013	-6.92903e-011	5.20186e-011	1.87254e-011	-1.66949e-011	1.03358e-010	-8.04256e-012	-7.42692e-011	-4.35934e-011	-6.87672e-011	6.62095e-011	-2.28386e-011	9.83118e-012	-5.21032e-011	-4.07922e-011	1.04466e-010	3.06875e-011	-1.94118e-010	8.77452e-011	8.25052e-011	-2.46698e-011	-9.01442e-012	-1.37619e-011	6.83238e-011	-6.98175e-011	9.7663e-011	6.40389e-012	5.50506e-011	-8.99656e-011	-1.27244e-011	-5.32984e-011	1.4911e-010	-5.92129e-011	-8.46379e-011	8.50311e-011	5.35885e-011	-1.87092e-011	-1.18807e-011	7.13335e-011	-5.16499e-011	1.1834e-010	-3.68825e-011	7.42501e-012	-1.43694e-010	1.07015e-010	-9.89185e-011	2.2926e-011	-8.10611e-011	4.50396e-011	4.64814e-011	-1.90753e-011	9.9166e-012	-1.76068e-012	1.46887e-011	2.72187e-012	9.65724e-011	-1.3181e-010	2.74934e-011	4.46142e-011	2.33176e-013	-8.27434e-011	-5.55682e-012	3.11115e-011	5.98012e-011	-1.90199e-011	5.4657e-011	-2.19057e-010	7.11853e-011	-2.71246e-011	1.10626e-010	-9.03607e-011	9.93267e-012	-3.47519e-011	7.13377e-011	-1.4076e-010	9.69034e-011	-4.25322e-012	-1.47417e-010	1.28715e-011	-2.24807e-011	1.65973e-010	-6.46168e-011	6.23942e-011	1.43035e-011	-1.20298e-011	6.01084e-013	2.29878e-011	3.84385e-011	5.07311e-012	-4.82803e-011	1.14492e-010	-1.3215e-010	1.12747e-013	2.69733e-011	-1.06458e-011	-3.45268e-011	6.72866e-011	-5.78724e-011	
-8.03259e-015	-1.29929e-012	2.50621e-013	5.27794e-012	-5.43808e-012	-4.76129e-013	1.59827e-012	-8.04256e-012	3.16695e-012	5.97578e-012	2.01086e-012	4.31754e-012	-6.57145e-012	3.01491e-012	-1.19666e-012	4.15614e-012	1.97081e-012	-8.92362e-012	-2.53925e-013	1.5482e-011	-1.08647e-011	-4.94607e-012	3.28832e-012	5.52698e-014	7.5482e-013	-5.62857e-012	6.53257e-012	-9.0659e-012	1.35841e-012	-4.01252e-012	8.05887e-012	-8.43396e-013	3.71917e-012	-1.25716e-011	7.44745e-012	5.2326e-012	-8.33714e-012	-2.47629e-012	2.55086e-012	6.23969e-013	-5.54426e-012	5.59003e-012	-9.89204e-012	5.43054e-012	-1.00587e-012	1.13813e-011	-1.09051e-011	9.82544e-012	-3.62532e-012	6.73564e-012	-5.00862e-012	-2.58372e-012	2.54031e-012	-9.39453e-013	4.92101e-013	-1.07187e-012	1.44917e-013	-7.19862e-012	1.22122e-011	-4.61144e-012	-2.78561e-012	1.01178e-012	6.37346e-012	-1.31703e-012	-2.57755e-012	-3.98647e-012	2.65558e-012	-4.48508e-012	1.79054e-011	-9.9486e-012	3.25705e-012	-9.09138e-012	9.14904e-012	-2.63519e-012	2.6656e-012	-6.38732e-012	1.19518e-011	-1.04842e-011	1.99549e-012	1.0874e-011	-4.38876e-012	1.46103e-012	-1.34677e-011	8.16928e-012	-6.11929e-012	1.05797e-013	1.2468e-012	-2.65083e-013	-1.77981e-012	-2.45063e-012	6.13122e-013	4.17398e-012	-9.31046e-012	1.27277e-011	-2.52102e-012	-2.09448e-012	1.29245e-012	2.37298e-012	-5.89591e-012	5.73554e-012	
-5.36291e-014	-1.22591e-011	-6.8145e-013	4.99401e-011	-3.74124e-011	-1.36809e-011	1.1969e-011	-7.42692e-011	5.97578e-012	5.38147e-011	3.16283e-011	4.96018e-011	-4.76756e-011	1.6319e-011	-7.02342e-012	3.75199e-011	2.94417e-011	-7.53108e-011	-2.2323e-011	1.39916e-010	-6.31297e-011	-5.99566e-011	1.7487e-011	6.47246e-012	9.88029e-012	-4.93412e-011	5.00613e-011	-7.04189e-011	-4.86348e-012	-3.96284e-011	6.47889e-011	9.33345e-012	3.83968e-011	-1.07481e-010	4.23333e-011	6.11191e-011	-6.12381e-011	-3.88617e-011	1.34326e-011	8.6665e-012	-5.12865e-011	3.72426e-011	-8.51261e-011	2.65241e-011	-5.06774e-012	1.03754e-010	-7.67644e-011	7.11796e-011	-1.62501e-011	5.8467e-011	-3.22661e-011	-3.35637e-011	1.37744e-011	-6.96661e-012	1.33508e-012	-1.05586e-011	-1.95587e-012	-6.95361e-011	9.49869e-011	-1.94836e-011	-3.2176e-011	-1.6063e-013	5.96443e-011	4.10918e-012	-2.24518e-011	-4.32202e-011	1.35893e-011	-3.93025e-011	1.57884e-010	-5.09882e-011	1.924e-011	-7.97221e-011	6.49564e-011	-7.07016e-012	2.49004e-011	-5.15389e-011	1.01191e-010	-6.97408e-011	2.67051e-012	1.06082e-010	-9.28883e-012	1.58484e-011	-1.1979e-010	4.62249e-011	-4.49259e-011	-1.04677e-011	8.69485e-012	-4.14664e-013	-1.66167e-011	-2.77218e-011	-3.51981e-012	3.50945e-011	-8.21861e-011	9.52334e-011	2.26832e-013	-1.94917e-011	7.56969e-012	2.48898e-011	-4.84847e-011	4.1565e-011	
