1	0.0720105	-0.0450583	0.120389	-0.0428124	0.0535119	0.0457946	0.180813	0.0257895	0.106161	0.0349613	-0.00425004	-0.0325502	0.0964355	0.147764	0.103194	0.0612355	-0.0650293	-0.0243158	-0.227129	0.0421969	0.0771237	0.0635687	-0.0450005	-0.109549	-0.185359	0.0149707	-0.0982158	-0.0190226	0.122594	0.0178245	0.169345	-0.152454	0.00360136	0.197624	-0.240153	-0.0404714	0.0470304	-0.111634	0.102717	-0.107628	0.0471709	0.0917745	-0.0107989	0.21603	-0.0592286	0.0338192	-0.046271	0.0873074	-0.21044	0.0209186	-0.159947	-0.0603398	-0.002713	-0.120262	-0.263924	-0.115861	0.0822994	0.0456606	0.110546	-0.086646	-0.0711535	-0.172774	0.083494	0.0927172	0.0022227	0.155376	0.0376147	-0.0286773	-0.0265948	-0.00512998	0.02312	0.159396	0.101437	-0.0412068	-0.0408079	0.014548	-0.177301	-0.174614	0.068326	0.164036	0.00896065	-0.109243	0.139613	0.287691	0.113362	0.134178	0.0936717	-0.19403	0.0184616	0.179749	0.0598143	-0.185134	0.0708503	-0.0672207	0.132962	0.162746	-0.219315	-0.103018	0.165046	0.0994807	-0.0613017	-0.0989194	-0.24933	-0.0719782	0.0317788	-0.286747	0.00820011	0.114495	0.0736115	-0.0429795	-0.00569866	-0.0780362	0.0635279	0.0110408	0.125244	0.0588061	-0.0123396	-0.0398194	
0.0720105	1	-0.134071	-0.0187542	-0.0129867	-0.0521587	0.0335735	0.0577737	0.000594311	-0.100015	0.110248	0.122133	-0.00209316	0.0518738	0.225638	0.273974	0.0845693	-0.0486665	-0.0138222	-0.133631	0.0390781	-0.0290307	-0.086947	0.0299429	0.0237404	-0.057769	0.0846836	-0.0765693	-0.00677124	0.316775	-0.0879138	0.0632976	-0.148486	0.0267334	0.173985	-0.0141266	-0.0681645	-0.173225	-0.116589	-0.249786	0.00948827	-0.0617018	-0.011725	-0.174391	0.103734	-0.024217	0.170746	0.122328	0.119771	-0.0170341	-0.136199	0.172541	-0.140743	-0.109085	0.0604445	-0.11393	0.0905025	-0.0175229	-0.174837	0.108449	-0.221794	-0.120683	-0.179067	-0.0506357	0.326224	0.180343	-0.0315917	0.036881	-0.317779	-0.127854	-0.147457	0.0594315	-0.182582	0.173824	0.149407	-0.140089	-0.0386184	-0.0490098	-0.034596	-0.0321163	-0.043742	0.178719	0.109851	0.0845151	-0.00515599	-0.000695187	0.136168	0.1758	-0.166209	-0.156254	0.122438	0.0108547	-0.204018	0.0621448	0.00710883	-0.0902852	0.0861418	0.0317391	-0.0455371	0.00987221	-0.0106271	0.108642	-0.0447094	-0.322264	0.135297	0.102223	0.00508524	-0.100477	-0.116823	0.134146	0.228741	0.0464847	-0.015341	0.0614546	0.0902117	-0.108549	0.061659	-0.2601	0.158003	
-0.0450583	-0.134071	1	0.00662174	-0.0507402	0.073664	-0.0697661	-0.0363027	0.0794567	-0.0533226	0.0292287	0.180192	-0.0546876	-0.0241941	0.187903	-0.0371143	-0.028661	0.0584002	0.00199396	-0.00814067	0.022432	-0.080145	-0.0196019	-0.0829983	-0.0604805	-0.000117243	-0.0253458	0.0612818	-0.00584677	0.0926984	0.343474	-0.0344945	0.0419114	0.0439348	0.0277851	0.142668	-0.066909	0.0889098	-0.0300425	0.104893	-0.018023	0.0343102	-0.133023	0.0152283	-0.0100442	-0.137704	0.0774112	-0.247688	-0.0350396	-0.0377799	0.0565946	0.135812	0.205099	-0.0758088	-0.190142	-0.111459	-0.0913013	0.170202	-0.0165749	0.0715851	0.024087	-0.0515695	0.0979978	-0.0032099	-0.0410848	-0.0581758	-0.0260385	-0.133736	0.124807	-8.05686e-005	-0.00809257	-0.126081	0.0149478	0.0993964	-0.0343616	0.209742	0.0889047	-0.221899	0.0412968	-0.0218913	0.00249732	0.0121737	0.0367109	-0.0160551	0.1888	0.0481856	-0.114267	-0.0246255	0.0887777	0.135004	-0.0835851	0.0821701	-0.055684	0.081462	-0.107622	-0.139954	-0.00546023	0.00253292	0.0745297	-0.0506422	0.0498194	0.086175	0.0554621	0.0388485	0.109563	-0.0472291	-0.0379579	0.0338884	0.0300115	0.186603	0.0259797	-0.204423	-0.0549723	-0.00365832	0.0483676	0.112427	-0.0290017	0.00159005	-0.167498	
0.120389	-0.0187542	0.00662174	1	0.082348	0.0560316	0.164061	0.129341	-0.0920539	0.0895032	-0.0817605	-0.000491053	-0.114213	0.139596	0.0340619	0.0590198	-0.0985992	-0.0903643	-0.0271023	0.0329041	-0.0619162	0.0543311	-0.0773034	0.0864669	-0.0615408	0.0767652	0.157572	0.0994408	-0.16529	-0.0155153	0.116536	-0.0613666	-0.0673115	-0.242332	0.0189634	0.1145	-0.0294622	0.0682505	-0.139683	0.0322188	-0.00429268	-0.0709699	-0.0149738	0.00356719	-0.313639	-0.0609513	-0.0637527	-0.0195682	0.160703	-0.0108281	-0.0927465	0.0756516	0.00197647	0.28569	0.0490208	0.131083	0.0717879	-0.0239561	0.0549011	0.0550132	-0.0537908	0.0918161	-0.0598537	0.0811714	0.123465	-0.127035	-0.137007	-0.0382465	0.0459264	-0.0293699	0.0406413	-0.00817185	0.137855	0.135184	-0.130671	0.149507	-0.143082	0.0414496	-0.161475	0.0158197	-0.11028	0.0435133	-0.146416	0.00982495	0.116537	-0.048271	-0.0565474	0.102624	0.0251032	0.192627	0.0601586	0.0502252	-0.0311157	0.107653	-0.0118941	0.0778472	0.0924791	0.10248	-0.00645423	-0.0573689	-0.183217	-0.0600986	-0.016641	0.0358428	0.086026	0.0300983	-0.0221802	-0.167866	0.0274269	-0.0832962	-0.0490551	-0.145347	-0.161914	-0.0694743	-0.0827837	-0.0293607	0.0140297	-0.0984258	-0.0136849	
-0.0428124	-0.0129867	-0.0507402	0.082348	1	0.0109633	0.0185046	0.021727	-0.0146928	0.02409	0.119504	-0.0204655	-0.0390486	-0.125603	-0.103866	-0.0742219	-0.0579802	-0.122227	0.0538155	0.219272	-0.180331	-0.0801014	-0.109687	-0.0620052	-0.0396561	0.177103	-0.111366	-0.111651	0.0667444	-0.145942	0.0169877	0.080346	0.0546818	-0.0613729	0.0549949	-0.0193949	-0.0556037	0.0871392	0.0132929	-0.0103695	-0.039764	-0.0325343	-0.0365149	0.0300042	-0.126821	0.0613163	0.0805515	0.00707263	-0.0284704	0.0623123	-0.00941552	-0.030063	-0.0816408	-0.074286	0.0419867	0.0635401	-0.156127	0.142034	0.0340734	0.158739	-0.0939169	-0.0746604	-0.0723458	-0.0606261	-0.0285862	-0.153937	0.0574801	0.212039	0.0113631	-0.0482661	0.154649	0.141542	0.0101838	0.240454	-0.0189249	0.0853333	-0.0280187	0.0985592	-0.125234	0.00214567	0.120071	0.0492245	0.0574043	0.0300244	-0.0630067	0.117823	0.0175493	-0.00508637	0.0120151	0.156125	0.0170605	-0.00678388	-0.0299334	0.0101607	0.062	-0.0470956	0.01712	0.0379335	0.0987027	-0.0386808	-0.0406767	-0.124782	0.0879525	0.0182723	0.0905227	-0.00464669	0.0357473	-0.0996997	-0.103763	-0.0660952	0.00358925	0.0838106	0.100587	0.0340737	-0.174599	-0.0239688	-0.0407123	-0.149246	0.0201668	
0.0535119	-0.0521587	0.073664	0.0560316	0.0109633	1	0.0283765	0.272145	-6.57415e-005	0.171582	-0.117983	0.194158	0.0183912	0.0623714	-0.0794797	-0.0491736	0.0762464	-0.15312	0.045032	0.132433	0.113955	-0.137409	0.0701671	0.183672	0.0548376	-0.10625	0.348436	0.115502	-0.0825054	0.0519245	0.293402	-0.0496065	0.0600897	-0.242376	0.131263	-0.175557	0.226681	-0.0882785	-0.127684	-0.167046	-0.111127	-0.0408593	-0.215211	0.0325552	-0.0274555	-0.000444948	0.20179	-0.0413896	0.294797	-0.0750634	0.0666027	0.0973089	-0.0388535	0.10357	-0.0631934	0.0220349	-0.0588478	-0.000573042	0.0832513	-0.154742	-0.0548143	-0.0593402	0.139155	-0.165226	-0.102273	0.0378076	0.0791298	-0.214244	-0.130478	0.0775856	0.0131424	0.107953	-0.108526	-0.0204436	0.138033	-0.22442	0.0242476	-0.0307006	0.0784706	0.0536689	-0.0757005	0.193546	-0.0437119	0.179658	0.28886	-0.114938	-0.00772519	-0.00998873	-0.0837327	-0.228165	0.107232	0.0572604	-0.401112	0.125403	0.0945522	-0.0290055	-0.0876808	0.0178168	-0.0423661	-0.00153524	-0.0659024	0.0973766	0.0676684	-0.0175403	0.234422	0.108405	-0.0181958	0.10239	0.00050195	-0.0700017	0.203147	-0.133258	-0.22855	-0.138428	-0.135985	0.281446	-0.291083	-0.0225916	0.254668	
0.0457946	0.0335735	-0.0697661	0.164061	0.0185046	0.0283765	1	0.0433599	0.00915716	0.0615352	0.0866018	-0.115088	0.0707193	0.0255103	-0.248611	-0.0280727	-0.25975	-0.0598672	0.108063	-0.219296	-0.0808913	-0.0653104	0.00687659	-0.0441643	-0.0350133	0.185725	-0.0350642	0.076245	-0.0230936	-0.0082837	0.145209	0.0413206	-0.122965	0.0314545	-0.0400604	0.0445096	0.133241	-0.0629616	-0.118053	-0.0937043	-0.0104374	0.0564245	-0.0300423	-0.0295472	-0.0259459	0.105031	0.0638012	0.121575	0.103665	-0.0269357	-0.213944	0.137443	0.0989013	0.218415	0.0427913	0.0791703	-0.000437655	-0.0775457	0.153366	0.0792577	-0.03807	0.129193	0.168336	-0.028279	0.0207893	-0.0987654	0.016756	-0.0176824	-0.21224	-0.307246	-0.0376243	0.09223	-0.199436	0.148569	-0.0487157	0.100562	-0.190874	0.144096	-0.360036	0.130896	0.11909	-0.0972381	-0.160394	-0.0587105	-0.0297576	-0.0788108	-0.267907	0.0343303	-0.158845	-0.0180962	-0.0281598	-0.12005	0.00420817	0.118144	-0.0136167	0.0336181	-0.08733	0.000194553	0.157196	-0.0565411	0.123454	0.205606	0.067627	-0.0297757	0.168263	-0.0200435	-0.0826251	-0.243591	-0.0666765	0.0255848	0.043013	-0.0380197	0.0190708	-0.0802754	-0.0496615	0.0127746	-0.127299	0.161605	0.0163267	
0.180813	0.0577737	-0.0363027	0.129341	0.021727	0.272145	0.0433599	1	0.0436934	0.0461927	-0.0722318	0.0854015	0.0164929	-0.0450869	0.0363628	0.0636457	-0.000395621	-0.118252	0.0893925	-0.0885384	0.226454	0.165049	-0.0382531	-0.113323	0.0516468	-0.0660042	0.0797002	-0.000343625	-0.102122	0.0471796	0.03055	0.0778698	0.129691	-0.14921	0.107953	-0.228407	0.0512404	-0.126746	-0.206041	-0.153592	-0.0306197	0.0247594	-0.0702838	-0.18069	-0.0704732	0.141938	-0.0383029	0.0449306	0.08334	-0.0753221	0.000558022	0.219025	0.130807	0.102415	-0.108962	-0.143546	-0.139425	0.115225	0.00442829	-0.184171	0.0717419	0.102919	0.0477461	-0.0999911	0.0369055	0.014231	0.0253362	-0.238357	-0.106685	-0.000463284	-0.0816693	0.141477	-0.137222	-0.130861	0.0791236	-0.0152575	-0.0692811	0.00964112	-0.0209142	0.0939217	-0.0849164	0.018724	0.0278754	0.020811	0.224282	-0.108019	0.115608	-0.0368268	0.0186158	-0.106732	-0.0938375	0.0463881	-0.183885	-0.199714	0.055628	0.132008	-0.0150778	-0.150826	-0.115486	-0.0359021	-0.0867891	-0.107751	0.0674671	-0.0828346	0.123473	-0.0352663	-0.165429	-0.0524162	-0.0724258	-0.0518035	0.0253226	0.0731671	0.0634527	-0.0614641	-0.115641	0.13082	0.0287297	0.0942022	0.0103425	
0.0257895	0.000594311	0.0794567	-0.0920539	-0.0146928	-6.57415e-005	0.00915716	0.0436934	1	-0.0546893	0.0901188	-0.084356	0.0636287	-0.191608	0.0375574	0.0835165	0.0281861	0.0642186	0.0166301	-0.0354528	0.060106	0.231294	0.14842	0.0193741	-0.102222	0.130781	-0.0361495	-0.200863	-0.072384	-0.0568396	0.0912565	0.110929	0.178411	-0.0980066	-0.1529	-0.0723798	0.013	0.0069724	0.216242	0.191378	-0.101584	-0.00762445	-0.11245	0.274382	0.063912	-0.0276872	-0.0828345	0.065527	-0.0198253	0.143555	0.080424	0.152238	0.0415244	0.162346	-0.157261	-0.00238863	0.00342013	0.0338035	-0.137251	-0.0233492	0.0568701	0.235859	0.193226	0.0381632	0.183426	-0.0117758	-0.123096	0.0652608	-0.0205754	0.0022702	0.203983	-0.099031	-0.0235254	-0.194735	-0.143358	-0.0813592	-0.00242033	-0.105086	0.116338	0.0703189	-0.130634	-0.12433	0.118713	-0.107879	-0.0352025	0.00891791	-0.15702	0.0841446	0.00101432	0.0701101	0.124162	-0.010081	0.0148945	-0.0418403	-0.0401371	-0.0214081	-0.181152	-0.0256113	-0.0978288	-0.0282112	0.0849192	-0.0132331	0.10082	-0.0355704	-0.0047701	0.0548379	-0.0689905	0.0970282	-0.119657	-0.0338732	-0.128656	0.029163	0.0652145	-0.208692	-0.0924858	0.0172352	0.0920421	0.0783225	-0.0644404	
0.106161	-0.100015	-0.0533226	0.0895032	0.02409	0.171582	0.0615352	0.0461927	-0.0546893	1	-0.122433	0.142231	-0.0769355	0.0917805	-0.0593015	-0.0552837	0.0113921	0.0312967	0.00253504	0.127943	-0.117259	0.142857	-0.0350623	0.0244988	-0.0288268	-0.0520669	0.0182931	0.0327773	-0.0314428	-0.129516	0.0381464	0.0627441	-0.0844478	-0.145335	-0.108676	-0.0183599	0.057225	0.120387	0.16574	-0.0170894	-0.0774565	-0.0324207	-0.0937393	0.0608801	-0.0277483	-0.0220307	0.00289467	-0.0375386	0.102623	-0.08622	-0.0711347	-0.097082	-0.0951793	0.0941998	-0.130256	-0.160296	-0.236678	-0.00400581	-0.0449259	0.152692	-0.224085	0.0211915	-0.00747337	0.0179126	-0.00949644	0.069608	0.10853	0.0428101	0.0557788	-0.0272977	0.0350225	0.272994	0.00946129	0.0648226	-0.046282	0.0492352	-0.0152642	0.0606377	0.0129752	-0.0403597	0.137513	-0.0261297	-0.0161989	-0.0527481	-0.0830461	-0.0206955	-0.165696	0.124713	-0.0599345	0.00396545	0.176559	0.0904363	0.0945521	0.0743834	0.0120342	0.0508326	0.0135828	-0.0722383	-0.0355919	0.0836707	-0.11918	-0.106935	-0.0378623	-0.156091	-0.107241	0.0514121	-0.0883369	-0.166226	-0.015625	-0.052363	-0.209213	-0.0566856	-0.0026105	0.0440234	0.0567029	0.0133338	0.14712	-0.12283	-0.042706	
